mesh_ui,canonical,synonym
D054592,"Protein Tyrosine Phosphatase, Non-Receptor Type 11","protein tyrosine phosphatase, non-receptor type 11"
D054593,SH2 Domain-Containing Protein Tyrosine Phosphatases,sh2 domain-containing protein tyrosine phosphatases
D054594,"Protein Tyrosine Phosphatase, Non-Receptor Type 12","protein tyrosine phosphatase, non-receptor type 12"
D054595,"Protein Tyrosine Phosphatase, Non-Receptor Type 13","protein tyrosine phosphatase, non-receptor type 13"
D054596,"Protein Tyrosine Phosphatase, Non-Receptor Type 22",lyp2 ptpase
D054596,"Protein Tyrosine Phosphatase, Non-Receptor Type 22",lyp1 ptpase
D054596,"Protein Tyrosine Phosphatase, Non-Receptor Type 22","protein tyrosine phosphatase, non-receptor type 22"
D054622,"Receptor-Like Protein Tyrosine Phosphatases, Class 1","receptor-like protein tyrosine phosphatases, class 1"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type t"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type k"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type m"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","receptor-like protein tyrosine phosphatases, class 2a"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","receptor-like protein tyrosine phosphatases, class 2b"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","receptor-like protein tyrosine phosphatases, class 2"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type d"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type s"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type u"
D054623,"Receptor-Like Protein Tyrosine Phosphatases, Class 2","protein tyrosine phosphatase, receptor type f"
D054630,"Receptor-Like Protein Tyrosine Phosphatases, Class 4","receptor-like protein tyrosine phosphatases, class 4"
D054630,"Receptor-Like Protein Tyrosine Phosphatases, Class 4","protein tyrosine phosphatase, receptor type e"
D054630,"Receptor-Like Protein Tyrosine Phosphatases, Class 4","protein tyrosine phosphatase, receptor type a"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type j"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type q"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type b"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type h"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","receptor-like protein tyrosine phosphatases, class 3"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type v"
D054631,"Receptor-Like Protein Tyrosine Phosphatases, Class 3","protein tyrosine phosphatase, receptor type o"
D054633,"Receptor-Like Protein Tyrosine Phosphatases, Class 5","receptor-like protein tyrosine phosphatases, class 5"
D054633,"Receptor-Like Protein Tyrosine Phosphatases, Class 5","protein tyrosine phosphatase, receptor type g"
D054633,"Receptor-Like Protein Tyrosine Phosphatases, Class 5","protein tyrosine phosphatase, receptor type z"
D054634,"Receptor-Like Protein Tyrosine Phosphatases, Class 7","receptor-like protein tyrosine phosphatases, class 7"
D054634,"Receptor-Like Protein Tyrosine Phosphatases, Class 7","protein tyrosine phosphatase, receptor type r"
D054635,"Receptor-Like Protein Tyrosine Phosphatases, Class 8","receptor-like protein tyrosine phosphatases, class 8"
D054635,"Receptor-Like Protein Tyrosine Phosphatases, Class 8","protein tyrosine phosphatase, receptor type n"
D054637,Dual-Specificity Phosphatases,dual-specificity phosphatases
D054638,Dual Specificity Phosphatase 1,dual specificity phosphatase 1
D054639,Mitogen-Activated Protein Kinase Phosphatases,mitogen-activated protein kinase phosphatases
D054640,Dual Specificity Phosphatase 3,dual specificity phosphatase 3
D054641,Dual Specificity Phosphatase 2,dual specificity phosphatase 2
D054642,Dual Specificity Phosphatase 6,dual specificity phosphatase 6
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, beta isoform"
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, gamma2 isoform"
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, delta isoform"
D054645,Protein Phosphatase 1,"protein phosphatase 1, regulatory subunit"
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, gamma1 isoform"
D054645,Protein Phosphatase 1,protein phosphatase 1
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, gamma isoform"
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit"
D054645,Protein Phosphatase 1,"protein phosphatase 1, catalytic subunit, alpha isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, catalytic subunit, beta isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit b, gamma isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit a, beta isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit"
D054648,Protein Phosphatase 2,"protein phosphatase 2, catalytic subunit"
D054648,Protein Phosphatase 2,protein phosphatase 2
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit b, alpha isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, catalytic subunit, alpha isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit a, alpha isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit b, beta isoform"
D054648,Protein Phosphatase 2,"protein phosphatase 2, regulatory subunit b, delta isoform"
D054659,Diketopiperazines,diketopiperazine ion (1-)
D054659,Diketopiperazines,diketopiperazines
D054659,Diketopiperazines,pyrrolopiperazinediones
D054677,"Cyclic Nucleotide Phosphodiesterases, Type 1","cyclic nucleotide phosphodiesterases, type 1c"
D054677,"Cyclic Nucleotide Phosphodiesterases, Type 1","cyclic nucleotide phosphodiesterases, type 1a"
D054677,"Cyclic Nucleotide Phosphodiesterases, Type 1","cyclic nucleotide phosphodiesterases, type 1b"
D054677,"Cyclic Nucleotide Phosphodiesterases, Type 1","cyclic nucleotide phosphodiesterases, type 1"
D054678,"Cyclic Nucleotide Phosphodiesterases, Type 2","cyclic nucleotide phosphodiesterases, type 2a"
D054678,"Cyclic Nucleotide Phosphodiesterases, Type 2","cyclic nucleotide phosphodiesterases, type 2"
D054684,"Cyclic Nucleotide Phosphodiesterases, Type 3","cyclic nucleotide phosphodiesterases, type 3b"
D054684,"Cyclic Nucleotide Phosphodiesterases, Type 3","cyclic nucleotide phosphodiesterases, type 3"
D054684,"Cyclic Nucleotide Phosphodiesterases, Type 3","cyclic nucleotide phosphodiesterases, type 3a"
D054697,Cytostatic Agents,cytostatic agents
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4d"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4a"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4a5"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4d3"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4c"
D054703,"Cyclic Nucleotide Phosphodiesterases, Type 4","cyclic nucleotide phosphodiesterases, type 4b"
D054706,"Cyclic Nucleotide Phosphodiesterases, Type 5","cyclic nucleotide phosphodiesterases, type 5"
D054707,"Cyclic Nucleotide Phosphodiesterases, Type 6","cyclic nucleotide phosphodiesterases, type 6"
D054707,"Cyclic Nucleotide Phosphodiesterases, Type 6","cyclic nucleotide phosphodiesterases, type 6, gamma subunit"
D054707,"Cyclic Nucleotide Phosphodiesterases, Type 6","cyclic nucleotide phosphodiesterases, type 6, beta subunit"
D054707,"Cyclic Nucleotide Phosphodiesterases, Type 6","cyclic nucleotide phosphodiesterases, type 6, alpha subunit"
D054707,"Cyclic Nucleotide Phosphodiesterases, Type 6","cyclic nucleotide phosphodiesterases, type 6, delta subunit"
D054708,"Cyclic Nucleotide Phosphodiesterases, Type 7","cyclic nucleotide phosphodiesterases, type 7"
D054708,"Cyclic Nucleotide Phosphodiesterases, Type 7","cyclic nucleotide phosphodiesterases, type 7b"
D054708,"Cyclic Nucleotide Phosphodiesterases, Type 7","cyclic nucleotide phosphodiesterases, type 7a"
D054709,Lecithins,lecithins
D054713,Bryostatins,bryostatins
D054714,Echinocandins,aculeacins
D054714,Echinocandins,mulundocandins
D054714,Echinocandins,echinocandins
D054714,Echinocandins,pneumocandins
D054715,Cardiotoxins,cardiotoxins
D054728,Cucurbitacins,cucurbitacins
D054729,Calcium-Calmodulin-Dependent Protein Kinase Type 1,calcium-calmodulin-dependent protein kinase type 1 delta isoform
D054729,Calcium-Calmodulin-Dependent Protein Kinase Type 1,calcium-calmodulin-dependent protein kinase type 1 gamma isoform
D054729,Calcium-Calmodulin-Dependent Protein Kinase Type 1,calcium-calmodulin-dependent protein kinase type 1
D054729,Calcium-Calmodulin-Dependent Protein Kinase Type 1,calcium-calmodulin-dependent protein kinase type 1 beta isoform
D054729,Calcium-Calmodulin-Dependent Protein Kinase Type 1,calcium-calmodulin-dependent protein kinase type 1 alpha isoform
D054732,Calcium-Calmodulin-Dependent Protein Kinase Type 2,calcium-calmodulin-dependent protein kinase type 2 delta subunit
D054732,Calcium-Calmodulin-Dependent Protein Kinase Type 2,calcium-calmodulin-dependent protein kinase type 2 beta subunit
D054732,Calcium-Calmodulin-Dependent Protein Kinase Type 2,calcium-calmodulin-dependent protein kinase type 2
D054732,Calcium-Calmodulin-Dependent Protein Kinase Type 2,calcium-calmodulin-dependent protein kinase type 2 alpha subunit
D054732,Calcium-Calmodulin-Dependent Protein Kinase Type 2,calcium-calmodulin-dependent protein kinase type 2 gamma subunit
D054734,Calcium-Calmodulin-Dependent Protein Kinase Type 4,calcium-calmodulin-dependent protein kinase type 4
D054735,Phosphorothioate Oligonucleotides,phosphorothioate oligonucleotides
D054736,Elongation Factor 2 Kinase,elongation factor 2 kinase
D054737,Calcium-Calmodulin-Dependent Protein Kinase Kinase,calcium-calmodulin-dependent protein kinase kinase 1
D054737,Calcium-Calmodulin-Dependent Protein Kinase Kinase,calcium-calmodulin-dependent protein kinase kinase 2
D054737,Calcium-Calmodulin-Dependent Protein Kinase Kinase,calcium-calmodulin-dependent protein kinase kinase
D054742,Acyl-Butyrolactones,acyl-butyrolactones
D054742,Acyl-Butyrolactones,acyl-homoserine lactones
D054742,Acyl-Butyrolactones,butyrylhomoserine lactones
D054743,Cyclic AMP-Dependent Protein Kinase Type I,cyclic amp-dependent protein kinase type i
D054746,Cyclic AMP-Dependent Protein Kinase Type II,cyclic amp-dependent protein kinase type ii
D054751,Cyclic AMP-Dependent Protein Kinase Catalytic Subunits,"camp-dependent protein kinase, gamma-catalytic subunit"
D054751,Cyclic AMP-Dependent Protein Kinase Catalytic Subunits,"camp-dependent protein kinase, beta-catalytic subunit"
D054751,Cyclic AMP-Dependent Protein Kinase Catalytic Subunits,cyclic amp-dependent protein kinase catalytic subunits
D054751,Cyclic AMP-Dependent Protein Kinase Catalytic Subunits,"camp-dependent protein kinase, alpha-catalytic subunit"
D054753,Cyclic AMP-Dependent Protein Kinase RIbeta Subunit,cyclic amp-dependent protein kinase ribeta subunit
D054754,Cyclic AMP-Dependent Protein Kinase RIIalpha Subunit,cyclic amp-dependent protein kinase riialpha subunit
D054755,Imidazoline Receptors,imidazoline receptors
D054756,Cyclic AMP-Dependent Protein Kinase RIalpha Subunit,cyclic amp-dependent protein kinase rialpha subunit
D054757,Cyclic AMP-Dependent Protein Kinase RIIbeta Subunit,cyclic amp-dependent protein kinase riibeta subunit
D054758,A Kinase Anchor Proteins,a kinase anchor proteins
D054768,G-Protein-Coupled Receptor Kinases,g-protein-coupled receptor kinases
D054769,G-Protein-Coupled Receptor Kinase 2,g-protein-coupled receptor kinase 2
D054770,G-Protein-Coupled Receptor Kinase 3,g-protein-coupled receptor kinase 3
D054771,G-Protein-Coupled Receptor Kinase 4,g-protein-coupled receptor kinase 4gamma
D054771,G-Protein-Coupled Receptor Kinase 4,g-protein-coupled receptor kinase 4delta
D054771,G-Protein-Coupled Receptor Kinase 4,g-protein-coupled receptor kinase 4beta
D054771,G-Protein-Coupled Receptor Kinase 4,g-protein-coupled receptor kinase 4alpha
D054771,G-Protein-Coupled Receptor Kinase 4,g-protein-coupled receptor kinase 4
D054774,G-Protein-Coupled Receptor Kinase 5,g-protein-coupled receptor kinase 5
D054778,NM23 Nucleoside Diphosphate Kinases,nucleoside diphosphate kinase c
D054778,NM23 Nucleoside Diphosphate Kinases,nm23 nucleoside diphosphate kinases
D054778,NM23 Nucleoside Diphosphate Kinases,nucleoside diphosphate kinase a
D054778,NM23 Nucleoside Diphosphate Kinases,nucleoside diphosphate kinase b
D054788,Ribosome Inactivating Proteins,ribosome inactivating proteins
D054789,"Ribosome Inactivating Proteins, Type 1","ribosome inactivating proteins, type 1"
D054790,"Ribosome Inactivating Proteins, Type 2","ribosome inactivating proteins, type 2"
D054793,Truncated Hemoglobins,truncated hemoglobins
D054795,Incretins,incretin effect
D054795,Incretins,incretins
D054796,Drug Dosage Calculations,drug dosage calculations
D054799,Phospholipase C beta,phospholipase c beta
D054799,Phospholipase C beta,phospholipase c beta3
D054799,Phospholipase C beta,phospholipase c beta1
D054799,Phospholipase C beta,phospholipase c beta2
D054799,Phospholipase C beta,phospholipase c beta4
D054800,Glycosylphosphatidylinositol Diacylglycerol-Lyase,glycosylphosphatidylinositol diacylglycerol-lyase
D054801,Phosphoinositide Phospholipase C,phosphoinositide phospholipase c
D054803,Phospholipase C delta,phospholipase c delta2
D054803,Phospholipase C delta,phospholipase c delta1
D054803,Phospholipase C delta,phospholipase c delta3
D054803,Phospholipase C delta,phospholipase c delta4
D054803,Phospholipase C delta,phospholipase c delta
D054804,Cathelicidins,"ecath-1 protein, equus caballus"
D054804,Cathelicidins,ecath-1
D054804,Cathelicidins,hcap-18
D054804,Cathelicidins,cap-18
D054804,Cathelicidins,cathelicidin 1
D054804,Cathelicidins,cathelin-related antimicrobial peptide
D054804,Cathelicidins,"bac4 protein, bos taurus"
D054804,Cathelicidins,cathelicidins
D054804,Cathelicidins,all-38 peptide
D054804,Cathelicidins,k9cath
D054804,Cathelicidins,cathelin-like protein
D054805,Dermcidins,dermcidins
D054806,Magainins,magainins
D054807,Cecropins,cecropins
D054808,Histatins,histatins
D054809,Thionins,thionins
D054811,Phytochelatins,phytochelatins
D054812,Cyclitols,cyclitols
D054813,Polyhydroxyalkanoates,polyhydroxyalkanoates
D054815,Cyclic Nucleotide-Gated Cation Channels,cyclic nucleotide-gated cation channel
D054815,Cyclic Nucleotide-Gated Cation Channels,cng channel (rod)
D054815,Cyclic Nucleotide-Gated Cation Channels,cyclic nucleotide-gated cation channels
D054816,Levopropoxyphene,"propoxyphene hydrochloride, (r*,s*)-(+-)-isomer"
D054816,Levopropoxyphene,"propoxyphene, (r*,s*)-(+-)-isomer"
D054816,Levopropoxyphene,levopropoxyphene
D054816,Levopropoxyphene,levopropoxyphene napsylate hydrate
D054816,Levopropoxyphene,"propoxyphene, (r-(r*,s*))-isomer"
D054818,Hexosaminidase A,hexosaminidase a
D054819,Hexosaminidase B,hexosaminidase b
D054820,beta-Hexosaminidase alpha Chain,beta-hexosaminidase alpha chain
D054821,beta-Hexosaminidase beta Chain,beta-hexosaminidase beta chain
D054828,Histamine H3 Antagonists,histamine h3 antagonists
D054830,Sesterterpenes,sesterterpenes
D054831,Acridones,acridones
D054832,Urocortins,urocortins
D054832,Urocortins,urocortin 1
D054832,Urocortins,urocortin 2
D054832,Urocortins,urocortin 3
D054833,Isoindoles,isoindoles
D054834,Lipocalins,lipocalins
D054835,Lipocalin 1,lipocalin 1
D054836,Indolizidines,indolizidines
D054837,Quinolizidines,quinolizidines
D054839,"Retinol-Binding Proteins, Plasma","retinol-binding proteins, plasma"
D054840,"Retinol-Binding Proteins, Cellular","retinol-binding protein 1, cellular"
D054840,"Retinol-Binding Proteins, Cellular","retinol-binding protein 2, cellular"
D054840,"Retinol-Binding Proteins, Cellular","retinol-binding proteins, cellular"
D054843,Negative-Pressure Wound Therapy,negative-pressure wound therapy
D054843,Negative-Pressure Wound Therapy,negative-pressure dressings
D054843,Negative-Pressure Wound Therapy,vacuum-assisted closure
D054848,Peptaibols,alamethicins
D054848,Peptaibols,emerimicins
D054848,Peptaibols,trichorzianines
D054848,Peptaibols,chrysospermins
D054848,Peptaibols,atroviridins
D054848,Peptaibols,antiamoebins
D054848,Peptaibols,zervamicins
D054848,Peptaibols,emerimicin
D054848,Peptaibols,peptaibols
D054848,Peptaibols,culicinins
D054852,Small Molecule Libraries,small molecule libraries
D054854,Vertebroplasty,vertebroplasty
D054872,Fatty Acid Synthesis Inhibitors,fatty acid synthesis inhibitors
D054873,Dipeptidyl-Peptidase IV Inhibitors,dipeptidyl-peptidase iv inhibitors
D054883,Oxylipins,oxylipins
D054889,"Fatty Acid Synthase, Type II","fatty acid synthase, type ii"
D054890,"Fatty Acid Synthase, Type I","fatty acid synthase, type i"
D054890,"Fatty Acid Synthase, Type I","fatty acid synthase, mammalian"
D054890,"Fatty Acid Synthase, Type I","fatty acid synthase, animal form"
D054991,Autovaccines,autovaccines
D055050,"Diet, Gluten-Free","diet, gluten-free"
D055070,Resistance Training,resistance training
D055070,Resistance Training,weight-bearing strengthening program
D055070,Resistance Training,weight-lifting strengthening program
D055097,Auriculotherapy,auriculotherapy
D055103,Hypodermoclysis,hypodermoclysis
D055104,"Infusions, Subcutaneous","infusions, subcutaneous"
D055161,Speleotherapy,speleotherapy
D055231,Lincosamides,lincosamides
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2d
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 1b
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 4
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2g
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2e
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2f
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 3
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2c
D055233,Cornified Envelope Proline-Rich Proteins,pancornulins
D055233,Cornified Envelope Proline-Rich Proteins,cornifins
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2a
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 1a
D055233,Cornified Envelope Proline-Rich Proteins,cornified envelope proline-rich proteins
D055233,Cornified Envelope Proline-Rich Proteins,small proline-rich protein 2b
D055257,Mucin-5B,mucin-5b
D055262,Mucin-2,mucin-2
D055263,Mucin-3,mucin-3
D055263,Mucin-3,mucin-3b
D055263,Mucin-3,mucin-3a
D055264,Mucin-4,mucin-4 alpha chain
D055264,Mucin-4,mucin-4
D055264,Mucin-4,mucin-4 beta chain
D055271,Mucin 5AC,mucin 5c
D055271,Mucin 5AC,mucin 5a
D055271,Mucin 5AC,mucin 5ac
D055272,Mucin-6,mucin-6
D055273,Salivary Proline-Rich Proteins,salivary proline-rich proteins
D055273,Salivary Proline-Rich Proteins,salivary acidic proline-rich proteins
D055273,Salivary Proline-Rich Proteins,salivary basic proline-rich proteins
D055273,Salivary Proline-Rich Proteins,salivary glycosylated-basic proline-rich proteins
D055291,Salivary alpha-Amylases,salivary alpha-amylases
D055292,Pancreatic alpha-Amylases,pancreatic alpha-amylases
D055293,"Receptors, Urokinase Plasminogen Activator","receptors, urokinase plasminogen activator"
D055312,Cystatin A,cystatin a
D055313,Cystatin B,cystatin b
D055314,Seed Storage Proteins,seed storage proteins
D055315,Prolamins,avenins
D055315,Prolamins,prolamins
D055316,Cystatin C,cystatin c
D055332,Cystatin M,cystatin m
D055333,Salivary Cystatins,cystatin sa
D055333,Salivary Cystatins,cystatin-sn
D055333,Salivary Cystatins,sd-type cystatins
D055333,Salivary Cystatins,cystatin s
D055333,Salivary Cystatins,cystatin sa2
D055333,Salivary Cystatins,salivary cystatins
D055355,Opsins,opsins
D055357,Uterine Artery Embolization,uterine artery embolization
D055358,Cone Opsins,blue-sensitive cone opsins
D055358,Cone Opsins,red-sensitive cone opsins
D055358,Cone Opsins,green-sensitive cone opsins
D055358,Cone Opsins,cone opsins
D055359,Antistatic Agents,antistatic materials
D055359,Antistatic Agents,antistatic agents
D055372,AMP-Activated Protein Kinases,amp-activated protein kinase gamma subunits
D055372,AMP-Activated Protein Kinases,amp-activated protein kinase beta subunits
D055372,AMP-Activated Protein Kinases,amp-activated protein kinases
D055372,AMP-Activated Protein Kinases,amp-activated protein kinase alpha subunits
D055394,Tolloid-Like Metalloproteinases,tolloid-like metalloproteinases
D055395,Bone Morphogenetic Protein 1,bone morphogenetic protein 1
D055396,Bone Morphogenetic Protein 2,bone morphogenetic protein 2
D055398,Bone Morphogenetic Protein 3,bone morphogenetic protein 3
D055411,TGF-beta Superfamily Proteins,tgf-beta superfamily proteins
D055412,Growth Differentiation Factors,growth differentiation factors
D055413,Growth Differentiation Factor 10,growth differentiation factor 10
D055415,Bone Morphogenetic Protein 4,bone morphogenetic protein 4
D055417,Bone Morphogenetic Protein 5,bone morphogenetic protein 5
D055418,Bone Morphogenetic Protein 6,bone morphogenetic protein 6
D055419,Bone Morphogenetic Protein 7,bone morphogenetic protein 7
D055423,"Diet, Ketogenic","diet, ketogenic"
D055427,Growth Differentiation Factor 2,growth differentiation factor 2
D055428,Growth Differentiation Factor 5,growth differentiation factor 5
D055429,Growth Differentiation Factor 9,growth differentiation factor 9
D055430,Bone Morphogenetic Protein 15,bone morphogenetic protein 15
D055431,Growth Differentiation Factor 6,growth differentiation factor 6
D055435,Myostatin,myostatin
D055436,Growth Differentiation Factor 15,growth differentiation factor 15
D055451,Growth Differentiation Factor 3,growth differentiation factor 3
D055452,Growth Differentiation Factor 1,growth differentiation factor 1
D055456,Nodal Signaling Ligands,nodal signaling ligands
D055457,Nodal Protein,nodal protein
D055458,Left-Right Determination Factors,left-right determination factor 1
D055458,Left-Right Determination Factors,left-right determination factor 2
D055458,Left-Right Determination Factors,left-right determination factors
D055502,Secondary Prevention,relapse prevention
D055502,Secondary Prevention,early therapy
D055502,Secondary Prevention,secondary prevention
D055504,Insulin Receptor Substrate Proteins,insulin receptor substrate-1 protein
D055504,Insulin Receptor Substrate Proteins,insulin receptor substrate-4 protein
D055504,Insulin Receptor Substrate Proteins,insulin receptor substrate-3 protein
D055504,Insulin Receptor Substrate Proteins,insulin receptor substrate proteins
D055504,Insulin Receptor Substrate Proteins,insulin receptor substrate-2 protein
D055511,CCN Intercellular Signaling Proteins,ccn intercellular signaling proteins
D055512,Tertiary Prevention,tertiary prevention
D055513,Connective Tissue Growth Factor,connective tissue growth factor
D055514,Nephroblastoma Overexpressed Protein,nephroblastoma overexpressed protein
D055515,Cysteine-Rich Protein 61,cysteine-rich protein 61
D055516,"2S Albumins, Plant","2s albumins, plant"
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein f
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein b1
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein b2
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein d2
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein d3
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein polypeptide e
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein b
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein n
D055517,snRNP Core Proteins,snrnp core proteins
D055517,snRNP Core Proteins,small nuclear ribonucleoprotein-associated protein d1
D055519,"Photoreceptors, Plant","photoreceptors, plant"
D055532,SMN Complex Proteins,smn complex
D055532,SMN Complex Proteins,gemin4 protein
D055532,SMN Complex Proteins,gemin5 protein
D055532,SMN Complex Proteins,gemin8 protein
D055532,SMN Complex Proteins,gemin6 protein
D055532,SMN Complex Proteins,gemin2 protein
D055532,SMN Complex Proteins,smn complex proteins
D055532,SMN Complex Proteins,gemin7 protein
D055533,Survival of Motor Neuron 1 Protein,survival of motor neuron 1 protein
D055536,Vagus Nerve Stimulation,vagus nerve stimulation
D055540,Survival of Motor Neuron 2 Protein,survival of motor neuron 2 protein
D055541,DEAD Box Protein 20,dead box protein 20
D055542,alpha-Globins,alpha-globins
D055542,alpha-Globins,alpha-1 globin
D055542,alpha-Globins,alpha-2 globin
D055543,zeta-Globins,zeta-globins
D055544,beta-Globins,beta-globins
D055545,gamma-Globins,g gamma-globin
D055545,gamma-Globins,gamma-globins
D055545,gamma-Globins,a gamma-globin
D055546,delta-Globins,delta-globins
D055547,epsilon-Globins,epsilon-globins
D055549,Volatile Organic Compounds,volatile organic compounds
D055551,HSP27 Heat-Shock Proteins,hsp27 heat-shock proteins
D055553,Prescription Drugs,prescription drugs
D055554,Hemoglobin Subunits,hemoglobin subunits
D055572,Ceramidases,ceramidases
D055573,Acid Ceramidase,acid ceramidase
D055574,Alkaline Ceramidase,alkaline ceramidase
D055576,Neutral Ceramidase,neutral ceramidase
D055607,"Receptors, Natural Killer Cell",natural killer cell inhibitory receptors
D055607,"Receptors, Natural Killer Cell","receptors, natural killer cell"
D055607,"Receptors, Natural Killer Cell",natural killer cell activating receptors
D055610,"Antigens, CD1d","antigens, cd1d"
D055627,Natural Cytotoxicity Triggering Receptor 1,natural cytotoxicity triggering receptor 1
D055628,Natural Cytotoxicity Triggering Receptor 3,natural cytotoxicity triggering receptor 3
D055629,Natural Cytotoxicity Triggering Receptor 2,natural cytotoxicity triggering receptor 2
D055630,"Receptors, NK Cell Lectin-Like","receptors, nk cell lectin-like"
D055636,"Receptors, Natural Cytotoxicity Triggering","receptors, natural cytotoxicity triggering"
D055646,"Killer Factors, Yeast","killer factors, yeast"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 6"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 3"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 2"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 7"
D055650,NK Cell Lectin-Like Receptor Subfamily A,nk cell lectin-like receptor subfamily a
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 4"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 5"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 8"
D055650,NK Cell Lectin-Like Receptor Subfamily A,"nk cell lectin-like receptor subfamily a, member 1"
D055651,NK Cell Lectin-Like Receptor Subfamily B,nk cell lectin-like receptor subfamily b
D055651,NK Cell Lectin-Like Receptor Subfamily B,"nk cell lectin-like receptor subfamily b, member 1"
D055654,NK Cell Lectin-Like Receptor Subfamily C,"nk cell lectin-like receptor subfamily c, member 3"
D055654,NK Cell Lectin-Like Receptor Subfamily C,"nk cell lectin-like receptor subfamily c, member 4"
D055654,NK Cell Lectin-Like Receptor Subfamily C,"nk cell lectin-like receptor subfamily c, member 2"
D055654,NK Cell Lectin-Like Receptor Subfamily C,"nk cell lectin-like receptor subfamily c, member 1"
