mesh_ui,canonical,synonym
D020531,Subthalamic Nucleus,subthalamic nucleus
D020532,Basal Nucleus of Meynert,basal nucleus of meynert
D020532,Basal Nucleus of Meynert,basal magnocellular nucleus
D020534,Parahippocampal Gyrus,presubiculum
D020534,Parahippocampal Gyrus,posterior parahippocampal gyrus
D020534,Parahippocampal Gyrus,parahippocampal gyrus
D020534,Parahippocampal Gyrus,brodmann area 48
D020534,Parahippocampal Gyrus,"uncus, parahippocampal gyrus"
D020540,Metencephalon,metencephalon
D020541,Coiled Bodies,coiled bodies
D020542,Third Ventricle,third ventricle
D020545,Respiratory Mucosa,respiratory epithelium
D020545,Respiratory Mucosa,respiratory mucosa
D020546,Fourth Ventricle,fourth ventricle
D020547,Lateral Ventricles,lateral ventricles
D020547,Lateral Ventricles,subventricular zone
D020566,"Dendritic Cells, Follicular","dendritic cells, follicular"
D020643,Anterior Thalamic Nuclei,anterodorsal thalamic nucleus
D020643,Anterior Thalamic Nuclei,anteromedial thalamic nucleus
D020643,Anterior Thalamic Nuclei,anteroventral thalamic nucleus
D020643,Anterior Thalamic Nuclei,anterior thalamic nuclei
D020644,Midline Thalamic Nuclei,paraventricular thalamic nucleus
D020644,Midline Thalamic Nuclei,reuniens thalamic nucleus
D020644,Midline Thalamic Nuclei,paratenial thalamic nucleus
D020644,Midline Thalamic Nuclei,subfascular thalamic nucleus
D020644,Midline Thalamic Nuclei,rhomboid thalamic nucleus
D020644,Midline Thalamic Nuclei,midline thalamic nuclei
D020645,Mediodorsal Thalamic Nucleus,mediodorsal thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,reticulate nuclei of thalamus
D020646,Intralaminar Thalamic Nuclei,paracentral thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,intralaminar thalamic nuclei
D020646,Intralaminar Thalamic Nuclei,centromedian thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,parafascicular thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,central lateral thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,central medial thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,central dorsal thalamic nucleus
D020646,Intralaminar Thalamic Nuclei,rostral intralaminar nuclei
D020647,Lateral Thalamic Nuclei,lateral posterior thalamic nucleus
D020647,Lateral Thalamic Nuclei,lateral thalamic nuclei
D020647,Lateral Thalamic Nuclei,lateral dorsal thalamic nucleus
D020649,Pulvinar,pulvinar
D020649,Pulvinar,inferior pulvinar nucleus
D020649,Pulvinar,oral pulvinar nucleus
D020649,Pulvinar,medial pulvinar nucleus
D020649,Pulvinar,lateral pulvinar nucleus
D020651,Ventral Thalamic Nuclei,ventral posterior inferior thalamic nucleus
D020651,Ventral Thalamic Nuclei,ventral posteromedial thalamic nucleus
D020651,Ventral Thalamic Nuclei,ventral posterior thalamic nucleus
D020651,Ventral Thalamic Nuclei,ventral thalamic nuclei
D020651,Ventral Thalamic Nuclei,ventral lateral thalamic nucleus
D020651,Ventral Thalamic Nuclei,ventral anterior thalamic nucleus
D020651,Ventral Thalamic Nuclei,ventral posterolateral thalamic nucleus
D020656,Posterior Thalamic Nuclei,submedial nucleus
D020656,Posterior Thalamic Nuclei,posterior thalamic nuclei
D020656,Posterior Thalamic Nuclei,suprageniculate thalamic nucleus
D020656,Posterior Thalamic Nuclei,limitans nucleus
D020656,Posterior Thalamic Nuclei,posterior nucleus of thalamus
D020665,Septum of Brain,septal region
D020665,Septum of Brain,septum of brain
D020665,Septum of Brain,septal area
D020667,Diagonal Band of Broca,diagonal band of broca
D020670,Islands of Calleja,islands of calleja
D020670,Islands of Calleja,island of calleja magna
D020671,Posterior Horn Cells,posterior horn cells
D020675,Peroxisomes,peroxisomes
D020676,Glyoxysomes,glyoxysomes
D020712,"Fornix, Brain","fornix, brain"
D020712,"Fornix, Brain",fimbria of hippocampus
D020712,"Fornix, Brain",hippocampal commissure
D020768,Middle Cerebral Artery,middle cerebral artery
D020769,Posterior Cerebral Artery,posterior cerebral artery
D020771,Anterior Cerebral Artery,anterior cerebral artery
D020772,Internal Capsule,internal capsule
D020824,Spinocerebellar Tracts,spinocerebellar tracts
D020894,Microfibrils,microfibrils
D020895,Enterocytes,enterocytes
D020897,"Organizers, Embryonic",hensen node
D020897,"Organizers, Embryonic","organizers, embryonic"
D020897,"Organizers, Embryonic",spemann organizer
D021361,Scaphoid Bone,scaphoid bone
D021362,"Palate, Hard","palate, hard"
D021362,"Palate, Hard",palatine bone
D021601,trans-Golgi Network,trans-golgi region
D021601,trans-Golgi Network,trans-golgi network
D021801,Zygapophyseal Joint,zygapophyseal joint
D021941,Caveolae,caveolae
D021961,Cell Membrane Structures,cell membrane structures
D021962,Membrane Microdomains,membrane microdomains
D021982,Cell-Matrix Junctions,cell-matrix junctions
D022001,Focal Adhesions,focal adhesions
D022002,Hemidesmosomes,hemidesmosomes
D022003,Cell Nucleus Structures,cell nucleus structures
D022004,Chromosome Structures,chromosome structures
D022005,Adherens Junctions,zonula adherens
D022005,Adherens Junctions,adherens junctions
D022022,Nuclear Pore,nuclear pore complex
D022022,Nuclear Pore,nuclear pore
D022041,Euchromatin,euchromatin
D022081,Cell Surface Extensions,cell surface extensions
D022082,Cellular Structures,cellular structures
D022083,Cytoplasmic Structures,cytoplasmic structures
D022101,Microtubule-Organizing Center,microtubule-organizing center
D022142,Secretory Vesicles,secretory granules
D022142,Secretory Vesicles,synaptic-like microvesicles
D022142,Secretory Vesicles,zymogen granules
D022142,Secretory Vesicles,condensing vacuoles
D022142,Secretory Vesicles,secretory vesicles
D022161,Transport Vesicles,endocytic vesicles
D022161,Transport Vesicles,transport vesicles
D022162,Cytoplasmic Vesicles,cytoplasmic vesicles
D022163,Clathrin-Coated Vesicles,clathrin-coated vesicles
D022181,COP-Coated Vesicles,copii-coated vesicles
D022181,COP-Coated Vesicles,copi-coated vesicles
D022181,COP-Coated Vesicles,cop-coated vesicles
D022201,"Chromosomes, Artificial","chromosomes, artificial"
D022202,"Chromosomes, Artificial, Bacterial","chromosomes, artificial, bacterial"
D022221,"Chromosomes, Artificial, Mammalian","chromosomes, artificial, mammalian"
D022222,"Chromosomes, Artificial, Human","chromosomes, artificial, human"
D022423,Myeloid Cells,myeloid cells
D022502,Stress Fibers,stress fibers
D022781,Hepatocytes,hepatocytes
D023461,Myeloid Progenitor Cells,"colony-forming units, granulocyte-erythroid-macrophage-megakaryocyte"
D023461,Myeloid Progenitor Cells,myeloid progenitor cells
D023461,Myeloid Progenitor Cells,common myeloid progenitors
D024301,Plant Bark,tree bark
D024301,Plant Bark,plant bark
D024405,Gastroepiploic Artery,gastroepiploic artery
D024521,Mushroom Bodies,mushroom bodies
D024862,Oxyphil Cells,hurthle cells
D024862,Oxyphil Cells,oxyphil cells
D025042,Amacrine Cells,amacrine cells
D025282,Mycelium,mycelium
D025301,Hyphae,hyphae
D026602,Nitrergic Neurons,nitrergic neurons
D026602,Nitrergic Neurons,nitrergic nerves
D027042,"Chromosomes, Artificial, P1 Bacteriophage","chromosomes, artificial, p1 bacteriophage"
D027161,"Satellite Cells, Perineuronal","satellite cells, perineuronal"
D027343,Rhizome,rhizome
D031425,Plasmodesmata,plasmodesmata
D031608,Area Postrema,area postrema
D032342,Muscle Cells,muscle cells
D032383,"Myocytes, Cardiac","myocytes, cardiac"
D032386,"Myoblasts, Cardiac","myoblasts, cardiac"
D032389,"Myocytes, Smooth Muscle","myocytes, smooth muscle"
D032390,"Myoblasts, Smooth Muscle","myoblasts, smooth muscle"
D032446,Myoblasts,myoblasts
D032448,"Myoblasts, Skeletal","myoblasts, skeletal"
D032461,"Chromosomes, Plant","chromosomes, plant"
D032496,"Satellite Cells, Skeletal Muscle","satellite cells, skeletal muscle"
D032961,Sperm Midpiece,sperm midpiece
D033023,Foot Joints,foot joints
D033023,Foot Joints,intermetatarsal joint
D033301,Deciduoma,deciduoma
D033481,"Chromosomes, Mammalian","chromosomes, mammalian"
D033661,Oocysts,sporocysts
D033661,Oocysts,oocysts
D033761,"Spores, Protozoan","spores, protozoan"
D034101,Sporozoites,sporozoites
D034582,Integumentary System,integumentary system
D034841,Abdominal Cavity,abdominal cavity
D034861,Abdominal Wall,abdominal wall
D034881,Nuclear Lamina,nuclear lamina
D034941,Upper Extremity,upper extremity
D035002,Lower Extremity,lower extremity
D035261,"Plant Components, Aerial","plant components, aerial"
D035262,"Cranial Fossa, Anterior","cranial fossa, anterior"
D035262,"Cranial Fossa, Anterior",olfactory groove
D035263,Flowering Tops,flowering tops
D035264,Flowers,plant stigma
D035264,Flowers,pistil
D035264,Flowers,flower filament
D035264,Flowers,plant ovary
D035264,Flowers,plant stamen
D035264,Flowers,plant sepals
D035264,Flowers,flowers
D035264,Flowers,plant style
D035264,Flowers,plant carpals
D035264,Flowers,plant corolla
D035264,Flowers,plant calyx
D035264,Flowers,plant anther
D035264,Flowers,plant petals
D035281,Plant Tubers,plant tubers
D035301,"Cranial Fossa, Middle","cranial fossa, middle"
D035321,Telomeric Repeat Binding Protein 1,pin2 protein
D035321,Telomeric Repeat Binding Protein 1,telomeric repeat binding protein 1
D035341,Telomeric Repeat Binding Protein 2,telomeric repeat binding protein 2
D035421,Parotid Region,parotid region
D035422,Pleural Cavity,pleural cavity
D035423,Thoracic Cavity,thoracic cavity
D035441,Thoracic Wall,thoracic wall
D036226,Seedlings,malted grain
D036226,Seedlings,seedlings
D036421,"Nerve Fibers, Unmyelinated",c fibers
D036421,"Nerve Fibers, Unmyelinated","nerve fibers, unmyelinated"
D036703,Blastula,blastula
D037881,Aborted Fetus,aborted fetus
D038821,Mycorrhizae,mycorrhizae
D038821,Mycorrhizae,endomycorrhizae
D038821,Mycorrhizae,ectomycorrhizae
D039021,Colonic Pouches,j-pouch
D039021,Colonic Pouches,ileal pouches
D039021,Colonic Pouches,w-pouch
D039021,Colonic Pouches,kock pouch
D039021,Colonic Pouches,ileoanal pouches
D039021,Colonic Pouches,colonic pouches
D039021,Colonic Pouches,s-pouch
D039901,Totipotent Stem Cells,totipotent stem cells
D039902,Multipotent Stem Cells,multipotent stem cells
D039904,Pluripotent Stem Cells,pluripotent stem cells
D040521,Subcutaneous Tissue,subcutaneous tissue
D041321,"Chromosomes, Human, X","chromosomes, human, x"
D041322,"Chromosomes, Human, Y","chromosomes, human, y"
D041681,NIH 3T3 Cells,nih 3t3 cells
D041701,Swiss 3T3 Cells,swiss 3t3 cells
D041702,BALB 3T3 Cells,balb 3t3 clone a31
D041702,BALB 3T3 Cells,balb 3t3 cells
D041721,3T3-L1 Cells,3t3-l1 cells
D041741,Lower Gastrointestinal Tract,lower gastrointestinal tract
D041742,Upper Gastrointestinal Tract,upper gastrointestinal tract
D041905,Erythroid Cells,erythroid cells
D041905,Erythroid Cells,erythron
D041981,Gastrointestinal Tract,gastrointestinal tract
D042361,"Mammary Glands, Human","mammary glands, human"
D042361,"Mammary Glands, Human","mammary alveoli, human"
D042361,"Mammary Glands, Human","mammary lobules, human"
D042361,"Mammary Glands, Human","mammary epithelia, human"
D042361,"Mammary Glands, Human","mammary ducts, human"
D042381,Granulocyte Precursor Cells,granulocyte progenitor cells
D042381,Granulocyte Precursor Cells,metamyelocytes
D042381,Granulocyte Precursor Cells,myeloblasts
D042381,Granulocyte Precursor Cells,promyelocytes
D042381,Granulocyte Precursor Cells,myelocytes
D042381,Granulocyte Precursor Cells,granulocyte precursor cells
D042541,Intracellular Space,intracellular space
D042541,Intracellular Space,subcellular space
D042581,Intranuclear Space,subnuclear space
D042581,Intranuclear Space,intranuclear space
D042601,Lymphatic Vessels,lymphatic vessels
D042601,Lymphatic Vessels,lymphatic venules
D042601,Lymphatic Vessels,lymphatic capillaries
D042783,Endothelial Cells,capillary endothelial cells
D042783,Endothelial Cells,lymphatic endothelial cells
D042783,Endothelial Cells,vascular endothelial cells
D042783,Endothelial Cells,endothelial cells
D043143,Hepatopancreas,hepatopancreas
D043485,Glomus Tympanicum,glomus tympanicum
D044603,Cellulosomes,cellulosomes
D044622,Dental Pellicle,dental pellicle
D044682,"Colon, Ascending",right colic flexure
D044682,"Colon, Ascending","colon, ascending"
D044683,"Colon, Descending","colon, descending"
D044684,"Colon, Transverse","colon, transverse"
D044684,"Colon, Transverse",left colic flexure
D044967,Serum,serum
D045042,Pedunculopontine Tegmental Nucleus,pedunculopontine tegmental nucleus
D045325,HCT116 Cells,hct116 cells
D045524,Phycobilisomes,phycobilisomes
D045586,Intranuclear Inclusion Bodies,intranuclear inclusion bodies
D045604,Extracellular Fluid,interstitial fluid
D045604,Extracellular Fluid,extracellular fluid
D045744,"Cell Line, Tumor","cell line, tumor"
D046568,Neuroepithelial Bodies,neuroepithelial bodies
D046569,Neuroepithelial Cells,neuroepithelial cells
D046790,"Pancreas, Exocrine","pancreas, exocrine"
D048629,"Micronuclei, Chromosome-Defective","micronuclei, chromosome-defective"
D048629,"Micronuclei, Chromosome-Defective","micronuclei, genotoxicant-induced"
D048631,"Micronucleus, Germline","micronucleus, germline"
D048648,Macronucleus,macronucleus
D048690,"Fruiting Bodies, Fungal",basidiocarp
D048690,"Fruiting Bodies, Fungal","fruiting bodies, fungal"
D049033,Chorioallantoic Membrane,chorioallantoic membrane
D049229,Dendritic Spines,dendritic spines
D049428,Blood-Nerve Barrier,blood-nerve barrier
D049630,"Esophageal Sphincter, Lower","esophageal sphincter, lower"
D049631,"Esophageal Sphincter, Upper",cricopharyngeus
D049631,"Esophageal Sphincter, Upper",thyropharyngeus
D049631,"Esophageal Sphincter, Upper","esophageal sphincter, upper"
D049631,"Esophageal Sphincter, Upper",inferior pharyngeal constrictor
D050151,Subcutaneous Fat,subcutaneous fat
D050152,Intra-Abdominal Fat,visceral fat
D050152,Intra-Abdominal Fat,intra-abdominal fat
D050152,Intra-Abdominal Fat,retroperitoneal fat
D050153,Abdominal Fat,abdominal fat
D050199,Podocytes,podocytes
D050276,Hand Bones,hand bones
D050277,Toe Phalanges,toe phalanges
D050278,Finger Phalanges,finger phalanges
D050279,Metacarpal Bones,metacarpal bones
D050280,Arm Bones,arm bones
D050281,Bones of Lower Extremity,bones of lower extremity
D050378,"T-Lymphocytes, Regulatory",th3 cells
D050378,"T-Lymphocytes, Regulatory","suppressor t-lymphocytes, naturally-occurring"
D050378,"T-Lymphocytes, Regulatory",tr1 cells
D050378,"T-Lymphocytes, Regulatory","t-lymphocytes, regulatory"
D050416,Glucagon-Secreting Cells,glucagon-secreting cells
D050417,Insulin-Secreting Cells,insulin-secreting cells
D050418,Pancreatic Polypeptide-Secreting Cells,pancreatic polypeptide-secreting cells
D050476,Bowman Capsule,bowman capsule
D050507,"Subcutaneous Fat, Abdominal","subcutaneous fat, abdominal"
D050527,Mesangial Cells,glomerular mesangial cells
D050527,Mesangial Cells,mesangial cells
D050527,Mesangial Cells,extraglomerular mesangial cells
D050533,Glomerular Basement Membrane,glomerular basement membrane
D050541,Bowman Membrane,bowman membrane
D050823,Hand Joints,intermetacarpal joints
D050823,Hand Joints,hand joints
D050824,Carpal Joints,carpal joints
D051220,Pisiform Bone,pisiform bone
D051221,Triquetrum Bone,triquetrum bone
D051222,Trapezium Bone,trapezium bone
D051223,Trapezoid Bone,trapezoid bone
D051224,Capitate Bone,capitate bone
D051225,Hamate Bone,hamate bone
D051225,Hamate Bone,hook of the hamate
D051245,Retinal Bipolar Cells,retinal bipolar cells
D051248,Retinal Horizontal Cells,retinal horizontal cells
D051336,Mitochondrial Membranes,"mitochondrial membrane, inner"
D051336,Mitochondrial Membranes,"mitochondrial membrane, outer"
D051336,Mitochondrial Membranes,mitochondrial membranes
D051445,Fibrocartilage,fibrocartilage
D051457,Hyaline Cartilage,hyaline cartilage
D051472,Elastic Cartilage,elastic cartilage
D051478,Triangular Fibrocartilage,triangular fibrocartilage complex
D051478,Triangular Fibrocartilage,triangular fibrocartilage
D052097,Quadriceps Muscle,rectus femoris
D052097,Quadriceps Muscle,vastus intermedius
D052097,Quadriceps Muscle,quadriceps muscle
D052097,Quadriceps Muscle,vastus medialis
D052097,Quadriceps Muscle,vastus lateralis
D052436,"Adipose Tissue, White","adipose tissue, white"
D052437,"Adipocytes, Brown","adipocytes, brown"
D052438,"Adipocytes, White","adipocytes, white"
D052584,Xylem,xylem
D052585,Phloem,phloem
D052680,Corticotrophs,corticotrophs
D052681,Gonadotrophs,lh cells
D052681,Gonadotrophs,gonadotrophs
D052681,Gonadotrophs,fsh cells
D052682,Lactotrophs,lactotrophs
D052683,Somatotrophs,somatotrophs
D052684,Thyrotrophs,thyrotrophs
D052716,"Pituitary Gland, Intermediate","pituitary gland, intermediate"
D052717,Melanotrophs,melanotrophs
D052737,Carpometacarpal Joints,carpometacarpal joints
D052816,Foreskin,foreskin
D052939,Schizonts,schizonts
D052940,Merozoites,merozoites
D053058,Trophozoites,trophozoites
D053204,"Root Nodules, Plant","root nodules, plant"
D053205,Pollen Tube,pollen tube
D053400,High Vocal Center,high vocal center
D053401,Palmar Plate,"volar plate, finger"
D053401,Palmar Plate,palmar plate
D053401,Palmar Plate,"volar plate, thumb"
D053403,Lateral Line System,lateral line system
D053403,Lateral Line System,lateral line canal
D053595,Embryonic Stem Cells,embryonic stem cells
D053624,Blastocyst Inner Cell Mass,blastocyst inner cell mass
D053657,Platelet-Rich Plasma,platelet-rich plasma
D053686,Fetal Stem Cells,fetal stem cells
D053687,Adult Stem Cells,adult stem cells
D054022,Cerebrum,cerebrum
D054022,Cerebrum,right cerebral hemisphere
D054022,Cerebrum,cerebral hemispheres
D054022,Cerebrum,left cerebral hemisphere
D054024,Myelencephalon,myelencephalon
D054046,Plant Stomata,plant stomata
D054047,Surgical Stomas,surgical stomas
D054048,Peritoneal Stomata,peritoneal stomata
D054063,Superior Sagittal Sinus,superior sagittal sinus
D054064,Transverse Sinuses,transverse sinuses
D054085,Foramen Ovale,foramen ovale
D054087,Atrial Septum,atrial septum
D054088,Ventricular Septum,ventricular septum
D054089,Endocardial Cushions,endocardial cushions
D054089,Endocardial Cushions,atrioventricular canals
D054239,Blastodisc,blastodisc
D054240,Primitive Streak,primitive streak
D054258,Neural Plate,neuroectoderm
D054258,Neural Plate,neural plate
D054259,Neural Tube,neural canal
D054259,Neural Tube,neural tube
D054278,Embryonal Carcinoma Stem Cells,f9 teratocarcinoma stem cells
D054278,Embryonal Carcinoma Stem Cells,embryonal carcinoma stem cells
D054326,Coronary Sinus,coronary sinus
D054351,Electrical Synapses,electrical synapses
D054351,Electrical Synapses,neuronal gap junctions
D054448,"Precursor Cells, B-Lymphoid",pro-b lymphocytes
D054448,"Precursor Cells, B-Lymphoid",pre-b lymphocytes
D054448,"Precursor Cells, B-Lymphoid","precursor cells, b-lymphoid"
D054468,Axoneme,axoneme
D054503,Lymphoid Progenitor Cells,common lymphoid progenitors
D054503,Lymphoid Progenitor Cells,lymphoid progenitor cells
D054504,"Precursor Cells, T-Lymphoid","precursor cells, t-lymphoid"
D054644,Ear Auricle,ear auricle
D054657,Ribosome Subunits,ribosome subunits
D054658,"Ribosome Subunits, Large","ribosome subunits, large"
D054679,"Ribosome Subunits, Small","ribosome subunits, small"
D054680,"Ribosome Subunits, Small, Bacterial","ribosome subunits, small, bacterial"
D054681,"Ribosome Subunits, Large, Bacterial","ribosome subunits, large, bacterial"
D054682,"Ribosome Subunits, Small, Eukaryotic","ribosome subunits, small, eukaryotic"
D054683,"Ribosome Subunits, Large, Eukaryotic","ribosome subunits, large, eukaryotic"
D054738,Scala Vestibuli,scala vestibuli
D054748,"Ribosome Subunits, Large, Archaeal","ribosome subunits, large, archaeal"
D054749,"Ribosome Subunits, Small, Archaeal","ribosome subunits, small, archaeal"
D054776,Semicircular Ducts,ampullary crest
D054776,Semicircular Ducts,semicircular ducts
D054777,"Hair Cells, Ampulla","hair cells, ampulla"
D054792,"Muscle, Striated","muscle, striated"
D054838,von Ebner Glands,von ebner glands
D054885,Cumulus Cells,cumulus cells
D054910,"Compound Eye, Arthropod","compound eye, arthropod"
D054974,Costameres,costameres
D054992,Immunological Synapses,immunological synapses
D055014,Granulocyte-Macrophage Progenitor Cells,granulocyte-macrophage colony forming units
D055014,Granulocyte-Macrophage Progenitor Cells,granulocyte-macrophage progenitor cells
D055015,Megakaryocyte-Erythroid Progenitor Cells,megakaryocyte-erythroid progenitor cells
D055016,Megakaryocyte Progenitor Cells,megakaryoblasts
D055016,Megakaryocyte Progenitor Cells,megakaryocyte progenitor cells
D055016,Megakaryocyte Progenitor Cells,promegakaryocytes
D055017,Monocyte-Macrophage Precursor Cells,monocyte-macrophage precursor cells
D055017,Monocyte-Macrophage Precursor Cells,promonocytes
D055017,Monocyte-Macrophage Precursor Cells,monocyte-macrophage progenitor cells
D055017,Monocyte-Macrophage Precursor Cells,monoblasts
D055018,Hemangioblasts,hemangioblasts
D055018,Hemangioblasts,hemogenic endothelial cells
D055098,Endocrine Cells,endocrine cells
D055099,Neuroendocrine Cells,neuroendocrine cells
D055158,Velopharyngeal Sphincter,velopharyngeal sphincter
D055166,Hepatic Stellate Cells,hepatic stellate cells
D055166,Hepatic Stellate Cells,ito cells
D055171,Nasal Cartilages,lateral nasal cartilages
D055171,Nasal Cartilages,nasal cartilages
D055171,Nasal Cartilages,alar nasal cartilages
D055171,Nasal Cartilages,septal nasal cartilage
D055172,Vomer,vomer
D055211,Retinal Photoreceptor Cell Inner Segment,retinal photoreceptor cell inner segment
D055211,Retinal Photoreceptor Cell Inner Segment,rod cell inner segment
D055211,Retinal Photoreceptor Cell Inner Segment,cone cell inner segment
D055212,Photoreceptor Connecting Cilium,photoreceptor connecting cilium
D055213,Retinal Pigment Epithelium,retinal pigment epithelium
D055214,Retinal Photoreceptor Cell Outer Segment,retinal photoreceptor cell outer segment
D055252,Cell-Derived Microparticles,circulating cell-derived microparticles
D055252,Cell-Derived Microparticles,cell-derived microparticles
D055351,Retinal Neurons,retinal neurons
D055354,Exosomes,exosomes
D055422,Venous Valves,venous valves
D055493,Spiral Ligament of Cochlea,spiral ligament of cochlea
D055531,Gemini of Coiled Bodies,gemini of coiled bodies
D055611,Natural Killer T-Cells,invariant natural killer t-cells
D055611,Natural Killer T-Cells,natural killer t-cells
D055612,Cytokine-Induced Killer Cells,lymphocyte-activated killer cells
D055612,Cytokine-Induced Killer Cells,cytokine-induced killer cells
D055745,Bronchioles,respiratory bronchioles
D055745,Bronchioles,terminal bronchioles
D055745,Bronchioles,bronchioles
D055762,Cranial Fontanelles,cranial fontanelles
D055762,Cranial Fontanelles,posterior fontanelle
D055762,Cranial Fontanelles,sphenoidal fontanelle
D055762,Cranial Fontanelles,anterior fontanelle
D055762,Cranial Fontanelles,mastoid fontanelle
D055806,Microvessels,microvasculature
D055806,Microvessels,microvessels
D055944,Magnetosomes,magnetosomes
D055966,Nipple Aspirate Fluid,nipple aspirate fluid
D055988,Uterine Artery,uterine artery
D055993,"Germ Cells, Plant","gametes, plant"
D055993,"Germ Cells, Plant",gametophytes
D055993,"Germ Cells, Plant","generative cells, plant"
D055993,"Germ Cells, Plant","germ cells, plant"
D056144,Pyriform Sinus,pyriform sinus
D056224,Viral Structures,viral components
D056224,Viral Structures,viral structures
D056226,Bacterial Structures,bacterial structures
D056229,Fungal Structures,fungal components
D056229,Fungal Structures,fungal structures
D056547,"CA1 Region, Hippocampal","ca1 region, hippocampal"
D056547,"CA1 Region, Hippocampal",ca1 pyramidal cell area
D056547,"CA1 Region, Hippocampal",ca1 stratum radiatum
D056625,Endosperm,endosperm
D056626,Inflorescence,inflorescence types
D056626,Inflorescence,tassel
D056626,Inflorescence,flower head
D056626,Inflorescence,inflorescence
D056651,"CA2 Region, Hippocampal",ca2 stratum radiatum
D056651,"CA2 Region, Hippocampal",ca2 pyramidal cell area
D056651,"CA2 Region, Hippocampal","ca2 region, hippocampal"
D056654,"CA3 Region, Hippocampal","ca3 region, hippocampal"
D056654,"CA3 Region, Hippocampal",ca3 stratum radiatum
D056654,"CA3 Region, Hippocampal",ca3 stratum lucidum
D056654,"CA3 Region, Hippocampal",ca3 pyramidal cell area
D056739,Pterygopalatine Fossa,pterygopalatine fossa
D056740,Olecranon Process,olecranon process
D056771,Ovule,"megaspores, plant"
D056771,Ovule,female gametophytes
D056771,Ovule,ovule
D056771,Ovule,"female gametes, plant"
D056809,Alveolar Epithelial Cells,alveolar epithelial cells
D056809,Alveolar Epithelial Cells,type-ii pneumocytes
D056809,Alveolar Epithelial Cells,type-i pneumocytes
D056885,Interstitial Cells of Cajal,interstitial cells of cajal
D056945,Hep G2 Cells,hep g2 cells
D057026,Induced Pluripotent Stem Cells,human induced pluripotent stem cells
D057026,Induced Pluripotent Stem Cells,fibroblast-derived induced pluripotent stem cells
D057026,Induced Pluripotent Stem Cells,induced pluripotent stem cells
D057070,Cervical Rib,cervical rib
D057071,Patellofemoral Joint,patellofemoral joint
D057146,Multivesicular Bodies,multivesicular bodies
D057506,Arthropod Antennae,insect antennae
D057506,Arthropod Antennae,arthropod antennae
D057645,Deltoid Muscle,deltoid muscle
D057809,HEK293 Cells,hek293 cells
D057852,Posterior Capsule of the Lens,posterior capsule of the lens
D057866,Anterior Capsule of the Lens,anterior capsule of the lens
D057892,Lesser Pelvis,lesser pelvis
D057907,Post-Synaptic Density,post-synaptic density
D057972,Posterior Eye Segment,posterior eye segment
D058430,Humeral Head,humeral head
D058432,Sporangia,sporangia
D058452,"Axial Length, Eye","axial length, eye"
D058471,Subretinal Fluid,subretinal fluid
D058471,Subretinal Fluid,intraretinal fluid
D058475,Tenon Capsule,tenon capsule
D058500,Animal Fins,animal fins
D058503,Mesophyll Cells,spongy mesophyll cells
D058503,Mesophyll Cells,palisade parenchyma cells
D058503,Mesophyll Cells,mesophyll cells
D058504,Th17 Cells,th17 cells
D058506,Cambium,cambium
D058526,Plant Vascular Bundle,plant vascular bundle
D058618,Sensilla,olfactory sensilla
D058618,Sensilla,sensilla
D058618,Sensilla,setae
D058621,Blood Buffy Coat,blood buffy coat
D058628,Myofibroblasts,myofibroblasts
D058732,Embryoid Bodies,embryoid bodies
D058746,Gestational Sac,gestational sac
D058752,Free Tissue Flaps,free tissue flaps
D058894,Nematocyst,nematocyst
D058953,Neural Stem Cells,neural stem cells
D058954,Pancreatic Stellate Cells,pancreatic stellate cells
D058958,Organs at Risk,organs at risk
D058985,Side-Population Cells,side-population cells
D059006,"Chromosomes, Insect","chromosomes, insect"
D059007,Polytene Chromosomes,polytene chromosomes
D059045,Chromosomal Puffs,chromosomal puffs
D059045,Chromosomal Puffs,balbiani rings
D059167,Mirror Neurons,mirror neurons
D059290,Dopaminergic Neurons,dopaminergic neurons
D059326,Serotonergic Neurons,serotonergic neurons
D059329,Cholinergic Neurons,cholinergic neurons
D059330,GABAergic Neurons,gabaergic neurons
D059331,Adrenergic Neurons,noradrenergic neurons
D059331,Adrenergic Neurons,adrenergic neurons
D059547,Stereocilia,stereocilia
D059609,Mallory Bodies,mallory bodies
D059630,Mesenchymal Stem Cells,bone marrow mesenchymal stem cells
D059630,Mesenchymal Stem Cells,adipose-derived mesenchymal stem cells
D059630,Mesenchymal Stem Cells,"bone marrow stromal cells, multipotent"
D059630,Mesenchymal Stem Cells,mesenchymal stromal cells
D059630,Mesenchymal Stem Cells,mesenchymal stem cells
D059630,Mesenchymal Stem Cells,mesenchymal progenitor cell
D059630,Mesenchymal Stem Cells,bone marrow stromal stem cells
D059630,Mesenchymal Stem Cells,wharton jelly cells
D059630,Mesenchymal Stem Cells,multipotent mesenchymal stromal cells
D059630,Mesenchymal Stem Cells,bone marrow stromal cells
D059631,Wharton Jelly,wharton jelly
D059705,Polar Bodies,polar bodies
D059828,Plant Cells,plant cells
D059925,Anatomic Landmarks,anatomic landmarks
D060052,Nasolabial Fold,nasolabial fold
D060053,Transplant Donor Site,transplant donor site
